x	y
#!{Type}E	E
30	1.13202631473541
29.9899997711182	1.13202941417694
29.9799995422363	1.13203251361847
29.9699993133545	1.13203561306
29.9599990844727	1.13203871250153
29.9500007629395	1.13204181194305
29.9400005340576	1.13204503059387
29.9300003051758	1.1320481300354
29.9200000762939	1.13205122947693
29.9099998474121	1.13205432891846
29.8999996185303	1.13205754756927
29.8899993896484	1.1320606470108
29.8799991607666	1.13206374645233
29.8700008392334	1.13206696510315
29.8600006103516	1.13207006454468
29.8500003814697	1.13207316398621
29.8400001525879	1.13207638263702
29.8299999237061	1.13207948207855
29.8199996948242	1.13208270072937
29.8099994659424	1.1320858001709
29.7999992370605	1.13208901882172
29.7900009155273	1.13209211826324
29.7800006866455	1.13209533691406
29.7700004577637	1.13209843635559
29.7600002288818	1.13210165500641
29.75	1.13210475444794
29.7399997711182	1.13210797309875
29.7299995422363	1.13211107254028
29.7199993133545	1.1321142911911
29.7099990844727	1.13211750984192
29.7000007629395	1.13212060928345
29.6900005340576	1.13212382793427
29.6800003051758	1.13212704658508
29.6700000762939	1.13213014602661
29.6599998474121	1.13213336467743
29.6499996185303	1.13213658332825
29.6399993896484	1.13213980197906
29.6299991607666	1.13214290142059
29.6200008392334	1.13214612007141
29.6100006103516	1.13214933872223
29.6000003814697	1.13215255737305
29.5900001525879	1.13215577602386
29.5799999237061	1.13215887546539
29.5699996948242	1.13216209411621
29.5599994659424	1.13216531276703
29.5499992370605	1.13216853141785
29.5400009155273	1.13217175006866
29.5300006866455	1.13217496871948
29.5200004577637	1.1321781873703
29.5100002288818	1.13218140602112
29.5	1.13218462467194
29.4899997711182	1.13218784332275
29.4799995422363	1.13219106197357
29.4699993133545	1.13219428062439
29.4599990844727	1.13219749927521
29.4500007629395	1.13220071792603
29.4400005340576	1.13220405578613
29.4300003051758	1.13220727443695
29.4200000762939	1.13221049308777
29.4099998474121	1.13221371173859
29.3999996185303	1.1322169303894
29.3899993896484	1.13222014904022
29.3799991607666	1.13222348690033
29.3700008392334	1.13222670555115
29.3600006103516	1.13222992420197
29.3500003814697	1.13223326206207
29.3400001525879	1.13223648071289
29.3299999237061	1.13223969936371
29.3199996948242	1.13224303722382
29.3099994659424	1.13224625587463
29.2999992370605	1.13224947452545
29.2900009155273	1.13225281238556
29.2800006866455	1.13225603103638
29.2700004577637	1.13225936889648
29.2600002288818	1.1322625875473
29.25	1.13226592540741
29.2399997711182	1.13226914405823
29.2299995422363	1.13227248191833
29.2199993133545	1.13227570056915
29.2099990844727	1.13227903842926
29.2000007629395	1.13228225708008
29.1900005340576	1.13228559494019
29.1800003051758	1.132288813591
29.1700000762939	1.13229215145111
29.1599998474121	1.13229548931122
29.1499996185303	1.13229870796204
29.1399993896484	1.13230204582214
29.1299991607666	1.13230538368225
29.1200008392334	1.13230872154236
29.1100006103516	1.13231194019318
29.1000003814697	1.13231527805328
29.0900001525879	1.13231861591339
29.0799999237061	1.1323219537735
29.0699996948242	1.13232517242432
29.0599994659424	1.13232851028442
29.0499992370605	1.13233184814453
29.0400009155273	1.13233518600464
29.0300006866455	1.13233852386475
29.0200004577637	1.13234186172485
29.0100002288818	1.13234519958496
29	1.13234853744507
28.9899997711182	1.13235187530518
28.9799995422363	1.13235521316528
28.9699993133545	1.13235855102539
28.9599990844727	1.1323618888855
28.9500007629395	1.13236522674561
28.9400005340576	1.13236856460571
28.9300003051758	1.13237190246582
28.9200000762939	1.13237524032593
28.9099998474121	1.13237857818604
28.8999996185303	1.13238191604614
28.8899993896484	1.13238537311554
28.8799991607666	1.13238871097565
28.8700008392334	1.13239204883575
