x	y
#!{Type}E	E
30	0.543771922588348
29.9899997711182	0.543780565261841
29.9799995422363	0.543789148330688
29.9699993133545	0.543797791004181
29.9599990844727	0.543806433677673
29.9500007629395	0.543815076351166
29.9400005340576	0.543823778629303
29.9300003051758	0.543832421302795
29.9200000762939	0.543841063976288
29.9099998474121	0.543849766254425
29.8999996185303	0.543858408927917
29.8899993896484	0.543867111206055
29.8799991607666	0.543875813484192
29.8700008392334	0.543884515762329
29.8600006103516	0.543893218040466
29.8500003814697	0.543901920318604
29.8400001525879	0.543910622596741
29.8299999237061	0.543919324874878
29.8199996948242	0.54392808675766
29.8099994659424	0.543936789035797
29.7999992370605	0.543945550918579
29.7900009155273	0.543954312801361
29.7800006866455	0.543963015079498
29.7700004577637	0.54397177696228
29.7600002288818	0.543980538845062
29.75	0.543989360332489
29.7399997711182	0.543998122215271
29.7299995422363	0.544006884098053
29.7199993133545	0.54401570558548
29.7099990844727	0.544024467468262
29.7000007629395	0.544033288955688
29.6900005340576	0.544042110443115
29.6800003051758	0.544050872325897
29.6700000762939	0.544059693813324
29.6599998474121	0.544068515300751
29.6499996185303	0.544077396392822
29.6399993896484	0.544086217880249
29.6299991607666	0.544095039367676
29.6200008392334	0.544103920459747
29.6100006103516	0.544112741947174
29.6000003814697	0.544121623039246
29.5900001525879	0.544130504131317
29.5799999237061	0.544139385223389
29.5699996948242	0.54414826631546
29.5599994659424	0.544157147407532
29.5499992370605	0.544166028499603
29.5400009155273	0.544174909591675
29.5300006866455	0.544183850288391
29.5200004577637	0.544192731380463
29.5100002288818	0.544201672077179
29.5	0.544210612773895
29.4899997711182	0.544219553470612
29.4799995422363	0.544228434562683
29.4699993133545	0.544237434864044
29.4599990844727	0.54424637556076
29.4500007629395	0.544255316257477
29.4400005340576	0.544264256954193
29.4300003051758	0.544273257255554
29.4200000762939	0.544282197952271
29.4099998474121	0.544291198253632
29.3999996185303	0.544300198554993
29.3899993896484	0.544309198856354
29.3799991607666	0.544318199157715
29.3700008392334	0.544327199459076
29.3600006103516	0.544336199760437
29.3500003814697	0.544345259666443
29.3400001525879	0.544354259967804
29.3299999237061	0.54436331987381
29.3199996948242	0.544372320175171
29.3099994659424	0.544381380081177
29.2999992370605	0.544390439987183
29.2900009155273	0.544399499893188
29.2800006866455	0.544408559799194
29.2700004577637	0.5444176197052
29.2600002288818	0.544426739215851
29.25	0.544435799121857
29.2399997711182	0.544444918632507
29.2299995422363	0.544453978538513
29.2199993133545	0.544463098049164
29.2099990844727	0.544472217559814
29.2000007629395	0.544481337070465
29.1900005340576	0.544490456581116
29.1800003051758	0.544499576091766
29.1700000762939	0.544508695602417
29.1599998474121	0.544517874717712
29.1499996185303	0.544526994228363
29.1399993896484	0.544536173343658
29.1299991607666	0.544545352458954
29.1200008392334	0.544554531574249
29.1100006103516	0.544563710689545
29.1000003814697	0.54457288980484
29.0900001525879	0.544582068920135
29.0799999237061	0.544591248035431
29.0699996948242	0.544600486755371
29.0599994659424	0.544609665870667
29.0499992370605	0.544618904590607
29.0400009155273	0.544628083705902
29.0300006866455	0.544637322425842
29.0200004577637	0.544646561145782
29.0100002288818	0.544655799865723
29	0.544665098190308
28.9899997711182	0.544674336910248
28.9799995422363	0.544683575630188
28.9699993133545	0.544692873954773
28.9599990844727	0.544702112674713
28.9500007629395	0.544711410999298
28.9400005340576	0.544720709323883
28.9300003051758	0.544730007648468
28.9200000762939	0.544739305973053
28.9099998474121	0.544748604297638
28.8999996185303	0.544757962226868
28.8899993896484	0.544767260551453
28.8799991607666	0.544776618480682
28.8700008392334	0.544785916805267
28.8600006103516	0.544795274734497
28.8500003814697	0.544804632663727
28.8400001525879	0.544813990592957
28.8299999237061	0.544823348522186
28.8199996948242	0.544832706451416
28.8099994659424	0.544842123985291
28.7999992370605	0.54485148191452
28.7900009155273	0.544860899448395
28.7800006866455	0.544870257377625
28.7700004577637	0.544879674911499
28.7600002288818	0.544889092445374
28.75	0.544898509979248
28.7399997711182	0.544907927513123
28.7299995422363	0.544917345046997
28.7199993133545	0.544926822185516
28.7099990844727	0.544936239719391
28.7000007629395	0.54494571685791
28.6900005340576	0.544955134391785
28.6800003051758	0.544964611530304
28.6700000762939	0.544974088668823
28.6599998474121	0.544983565807343
28.6499996185303	0.544993102550507
28.6399993896484	0.545002579689026
28.6299991607666	0.545012056827545
28.6200008392334	0.545021593570709
28.6100006103516	0.545031070709229
28.6000003814697	0.545040607452393
28.5900001525879	0.545050144195557
28.5799999237061	0.545059680938721
28.5699996948242	0.545069217681885
28.5599994659424	0.545078754425049
28.5499992370605	0.545088350772858
28.5400009155273	0.545097887516022
28.5300006866455	0.545107483863831
28.5200004577637	0.545117020606995
28.5100002288818	0.545126616954803
28.5	0.545136213302612
28.4899997711182	0.545145809650421
28.4799995422363	0.54515540599823
28.4699993133545	0.545165061950684
28.4599990844727	0.545174658298492
28.4500007629395	0.545184314250946
28.4400005340576	0.545193910598755
28.4300003051758	0.545203566551208
28.4200000762939	0.545213222503662
28.4099998474121	0.545222878456116
28.3999996185303	0.545232534408569
28.3899993896484	0.545242190361023
28.3799991607666	0.545251905918121
28.3700008392334	0.545261561870575
28.3600006103516	0.545271277427673
28.3500003814697	0.545280933380127
28.3400001525879	0.545290648937225
28.3299999237061	0.545300364494324
28.3199996948242	0.545310080051422
28.3099994659424	0.545319855213165
28.2999992370605	0.545329570770264
28.2900009155273	0.545339286327362
28.2800006866455	0.545349061489105
28.2700004577637	0.545358836650848
28.2600002288818	0.545368552207947
28.25	0.54537832736969
28.2399997711182	0.545388102531433
28.2299995422363	0.545397937297821
28.2199993133545	0.545407712459564
28.2099990844727	0.545417487621307
28.2000007629395	0.545427322387695
28.1900005340576	0.545437097549438
28.1800003051758	0.545446932315826
28.1700000762939	0.545456767082214
28.1599998474121	0.545466601848602
28.1499996185303	0.54547643661499
28.1399993896484	0.545486330986023
28.1299991607666	0.545496165752411
28.1200008392334	0.545506000518799
28.1100006103516	0.545515894889832
28.1000003814697	0.545525789260864
28.0900001525879	0.545535683631897
28.0799999237061	0.54554557800293
28.0699996948242	0.545555472373962
28.0599994659424	0.545565366744995
28.0499992370605	0.545575320720673
28.0400009155273	0.545585215091705
28.0300006866455	0.545595169067383
28.0200004577637	0.545605063438416
28.0100002288818	0.545615017414093
28	0.545624971389771
27.9899997711182	0.545634925365448
27.9799995422363	0.54564493894577
27.9699993133545	0.545654892921448
27.9599990844727	0.54566490650177
27.9500007629395	0.545674860477448
27.9400005340576	0.54568487405777
27.9300003051758	0.545694887638092
27.9200000762939	0.545704901218414
27.9099998474121	0.545714914798737
27.8999996185303	0.545724928379059
27.8899993896484	0.545735001564026
27.8799991607666	0.545745015144348
27.8700008392334	0.545755088329315
27.8600006103516	0.545765161514282
